loyaltynum,id,score,prob_score,CarID,CurrentEmploymentType,CurrentEmploymentTitle,Name
L5259,3,0.2397745701220772,0.010424981309655532,3,Engineering,Engineer,Felix Balas
L5259,4,0.09312965008376892,0.004049115221033432,4,Executive,SVP/CFO,Ingrid Barranco
L5259,5,0.20372077860146254,0.008857425156585328,5,Information Technology,IT Technician,Isak Baza
L5259,6,0.3603646663086857,0.01566802896994286,6,Information Technology,IT Group Manager,Linnea Bergen
L5259,7,0.07187341139924944,0.00312493093040215,7,Engineering,Drill Technician,Elsa Orilla
L5259,8,0.5124803255610626,0.022281753285263595,8,Information Technology,IT Technician,Lucas Alcazar
L5259,9,0.04374640148076154,0.0019020174556852846,9,Engineering,Drill Technician,Gustav Cazar
L5259,10,0.1488567760683399,0.006472033742101736,10,Executive,SVP/CIO,Ada Campo-Corrente
L5259,11,0.16395858247729564,0.007128634020751985,11,Engineering,Hydraulic Technician,Axel Calzas
L5259,12,0.48129399524160094,0.02092582588006961,12,Security,Site Control,Hideki Cocinaro
L5259,13,2.710906317672136,0.1178654920727016,13,Security,Site Control,Inga Ferro
L5259,14,0.20078047902612198,0.008729586044614001,14,Engineering,Engineering Group Manager,Lidelse Dedos
L5259,15,1.4268192572274085,0.06203561987945255,15,Security,Site Control,Loreto Bodrogi
L5259,16,1.0411754582562398,0.045268498185053914,16,Security,Perimeter Control,Isia Vann
L5259,17,0.9453482991908827,0.04110209996482099,17,Information Technology,IT Technician,Sven Flecha
L5259,18,0.30442507979814826,0.013235873034702101,18,Engineering,Geologist,Birgitta Frente
L5259,19,0.09748059100492135,0.004238286565431363,19,Engineering,Hydraulic Technician,Vira Frente
L5259,20,0.1555541107302111,0.0067632222056613536,20,Security,Building Control,Stenig Fusil
L5259,21,0.7771899152717835,0.033790865881381894,21,Security,Perimeter Control,Hennie Osvaldo
L5259,22,2.548004413854509,0.11078280060236997,22,Security,Badging Office,Adra Nubarron
L5259,23,2.6018426368626018,0.11312359290706966,23,Security,Badging Office,Varja Lagos
L5259,24,0.9516669206288504,0.04137682263603698,24,Security,Perimeter Control,Minke Mies
L5259,25,0.14928021205260872,0.006490444002287337,25,Engineering,Geologist,Kanon Herrero
L5259,26,0.5300256107211759,0.023044591770485914,26,Engineering,Drill Site Manager,Marin Onda
L5259,27,0.5352012946511341,0.02326962150657105,27,Engineering,Drill Technician,Kare Orilla
L5259,28,0.020420689502987935,0.0008878560653473017,28,Engineering,Drill Technician,Isande Borrasca
L5259,29,0.3627340493741541,0.015771045624963224,29,Facilities,Facilities Group Manager,Bertrand Ovan
L5259,30,2.392654922684349,0.10402847489931955,30,Security,Security Group Manager,Felix Resumir
L5259,31,0.008165327995893461,0.0003550142606910201,31,Executive,President/CEO,Sten Sanjorge Jr.
L5259,32,0.27433320649974674,0.011927530717380294,32,Executive,SVP/COO,Orhan Strum
L5259,33,1.0041072352943072,0.0436568363171438,33,Engineering,Drill Technician,Brand Tempestad
L5259,34,0.48393734733681426,0.021040754232035407,34,Security,Perimeter Control,Edvard Vann
L5259,35,0.8431492304746816,0.03665866219455138,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L5259,101,0.036954560702253156,0.001606720030532746,101,Truck Driver,Truck Driver,Truck Driver 101
L5259,105,0.06890270277480688,0.002995769685861169,105,Truck Driver,Truck Driver,Truck Driver 105
L5259,106,0.015805779290282977,0.0006872077952296948,106,Truck Driver,Truck Driver,Truck Driver 106
L5259,107,0.06313663768512265,0.0027450712037009853,107,Truck Driver,Truck Driver,Truck Driver 107
L5485,6,0.090754877014419,0.090754877014419,6,Information Technology,IT Group Manager,Linnea Bergen
L5485,25,0.03687072793493988,0.03687072793493988,25,Engineering,Geologist,Kanon Herrero
L5485,29,0.05034176520480966,0.05034176520480966,29,Facilities,Facilities Group Manager,Bertrand Ovan
L5485,105,0.316619268572569,0.316619268572569,105,Truck Driver,Truck Driver,Truck Driver 105
L5485,106,0.2811455370952452,0.2811455370952452,106,Truck Driver,Truck Driver,Truck Driver 106
L5485,107,0.22426782417801724,0.22426782417801724,107,Truck Driver,Truck Driver,Truck Driver 107
L5553,1,3.727776893187851,0.14337603435337887,1,Information Technology,IT Helpdesk,Nils Calixto
L5553,2,0.19767605410202246,0.007602925157770094,2,Engineering,Engineer,Lars Azada
L5553,3,0.2880140745257282,0.011077464404835698,3,Engineering,Engineer,Felix Balas
L5553,4,0.09052489930126897,0.0034817268962026525,4,Executive,SVP/CFO,Ingrid Barranco
L5553,5,0.03754562962541121,0.001444062677900431,5,Information Technology,IT Technician,Isak Baza
L5553,6,0.26898427208666054,0.01034554892641002,6,Information Technology,IT Group Manager,Linnea Bergen
L5553,7,0.1620778900908914,0.006233765003495822,7,Engineering,Drill Technician,Elsa Orilla
L5553,8,5.190576073423488,0.19963754128551872,8,Information Technology,IT Technician,Lucas Alcazar
L5553,9,0.13346452473106082,0.005133250951194646,9,Engineering,Drill Technician,Gustav Cazar
L5553,10,0.1737384066203443,0.006682246408474779,10,Executive,SVP/CIO,Ada Campo-Corrente
L5553,11,0.22540002090432693,0.008669231573243343,11,Engineering,Hydraulic Technician,Axel Calzas
L5553,12,0.15515937874462005,0.005967668413254616,12,Security,Site Control,Hideki Cocinaro
L5553,13,0.1965121935182236,0.007558161289162446,13,Security,Site Control,Inga Ferro
L5553,14,0.47041765862521623,0.018092986870200622,14,Engineering,Engineering Group Manager,Lidelse Dedos
L5553,15,0.9013546278058712,0.034667485684841196,15,Security,Site Control,Loreto Bodrogi
L5553,16,0.2581610281837007,0.009929270314757717,16,Security,Perimeter Control,Isia Vann
L5553,17,0.8502475303916188,0.03270182809198534,17,Information Technology,IT Technician,Sven Flecha
L5553,18,0.9650706954622139,0.0371181036716236,18,Engineering,Geologist,Birgitta Frente
L5553,19,0.2485528750071795,0.009559725961814595,19,Engineering,Hydraulic Technician,Vira Frente
L5553,20,0.17334264246395958,0.006667024710152291,20,Security,Building Control,Stenig Fusil
L5553,21,0.21220066811095395,0.008161564158113612,21,Security,Perimeter Control,Hennie Osvaldo
L5553,22,2.548992317409849,0.09803816605422495,22,Security,Badging Office,Adra Nubarron
L5553,23,2.7012686844623937,0.10389494940239974,23,Security,Badging Office,Varja Lagos
L5553,24,0.7940516391088572,0.030540447658032967,24,Security,Perimeter Control,Minke Mies
L5553,25,0.12185664003706616,0.0046867938475794665,25,Engineering,Geologist,Kanon Herrero
L5553,26,0.2666164605163747,0.010254479250629795,26,Engineering,Drill Site Manager,Marin Onda
L5553,27,0.24513664560265047,0.009428332523178862,27,Engineering,Drill Technician,Kare Orilla
L5553,28,0.4954915795297241,0.019057368443450923,28,Engineering,Drill Technician,Isande Borrasca
L5553,29,0.17716587900280834,0.006814072269338781,29,Facilities,Facilities Group Manager,Bertrand Ovan
L5553,30,2.6195630177961298,0.1007524237613896,30,Security,Security Group Manager,Felix Resumir
L5553,31,0.021419921577798734,0.0008238431376076435,31,Executive,President/CEO,Sten Sanjorge Jr.
L5553,32,0.07529392380465673,0.0028959201463329507,32,Executive,SVP/COO,Orhan Strum
L5553,33,0.6614315780340587,0.025439676078233026,33,Engineering,Drill Technician,Brand Tempestad
L5553,34,0.20387493256381295,0.00784134356014665,34,Security,Perimeter Control,Edvard Vann
L5553,35,0.04231808530972948,0.001627618665758826,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L5553,105,0.09872065833147924,0.0037969483973645853,105,Truck Driver,Truck Driver,Truck Driver 105
L5756,1,0.009990056937635728,0.0004162523724014887,1,Information Technology,IT Helpdesk,Nils Calixto
L5756,2,0.02168315650897774,0.0009034648545407392,2,Engineering,Engineer,Lars Azada
L5756,3,0.013786131045747097,0.000574422126906129,3,Engineering,Engineer,Felix Balas
L5756,4,0.009408808267087475,0.00039203367779531143,4,Executive,SVP/CFO,Ingrid Barranco
L5756,5,0.011156376094588989,0.00046484900394120785,5,Information Technology,IT Technician,Isak Baza
L5756,6,0.5885063477980379,0.024521097824918247,6,Information Technology,IT Group Manager,Linnea Bergen
L5756,7,0.016334379868357438,0.0006805991611815599,7,Engineering,Drill Technician,Elsa Orilla
L5756,8,0.07090701153028857,0.0029544588137620236,8,Information Technology,IT Technician,Lucas Alcazar
L5756,9,0.04398978186712254,0.0018329075777967724,9,Engineering,Drill Technician,Gustav Cazar
L5756,11,0.010092613133561351,0.000420525547231723,11,Engineering,Hydraulic Technician,Axel Calzas
L5756,12,0.02644989137036695,0.0011020788070986228,12,Security,Site Control,Hideki Cocinaro
L5756,13,0.06096595203918859,0.0025402480016328576,13,Security,Site Control,Inga Ferro
L5756,14,0.05919687107962899,0.002466536294984541,14,Engineering,Engineering Group Manager,Lidelse Dedos
L5756,15,0.0978401820693858,0.004076674252891075,15,Security,Site Control,Loreto Bodrogi
L5756,16,0.09941425669286254,0.004142260695535939,16,Security,Perimeter Control,Isia Vann
L5756,17,0.08479954753772337,0.003533314480738474,17,Information Technology,IT Technician,Sven Flecha
L5756,18,0.10437050504490254,0.004348771043537606,18,Engineering,Geologist,Birgitta Frente
L5756,19,0.013485676018644106,0.0005619031674435044,19,Engineering,Hydraulic Technician,Vira Frente
L5756,20,0.07483059035552461,0.0031179412648135257,20,Security,Building Control,Stenig Fusil
L5756,21,0.05604122314217633,0.002335050964257347,21,Security,Perimeter Control,Hennie Osvaldo
L5756,22,1.1537813548051719,0.04807422311688216,22,Security,Badging Office,Adra Nubarron
L5756,23,1.1455425266247217,0.0477309386093634,23,Security,Badging Office,Varja Lagos
L5756,24,0.08285451823620286,0.0034522715931751195,24,Security,Perimeter Control,Minke Mies
L5756,25,0.3236404736125605,0.013485019733856686,25,Engineering,Geologist,Kanon Herrero
L5756,26,0.08878185815634404,0.0036992440898476683,26,Engineering,Drill Site Manager,Marin Onda
L5756,27,0.0476836188631829,0.0019868174526326207,27,Engineering,Drill Technician,Kare Orilla
L5756,29,0.41708341516488834,0.01737847563187035,29,Facilities,Facilities Group Manager,Bertrand Ovan
L5756,30,1.156602458700583,0.04819176911252429,30,Security,Security Group Manager,Felix Resumir
L5756,32,0.022717561648185274,0.0009465650686743864,32,Executive,SVP/COO,Orhan Strum
L5756,33,0.07170264957674571,0.0029876103990310716,33,Engineering,Drill Technician,Brand Tempestad
L5756,34,0.050250357875603426,0.002093764911483476,34,Security,Perimeter Control,Edvard Vann
L5756,101,1.9455303052196744,0.08106376271748643,101,Truck Driver,Truck Driver,Truck Driver 101
L5756,105,5.1389836347362605,0.21412431811401086,105,Truck Driver,Truck Driver,Truck Driver 105
L5756,106,1.9139582892172213,0.07974826205071756,106,Truck Driver,Truck Driver,Truck Driver 106
L5756,107,8.967637619160843,0.37365156746503514,107,Truck Driver,Truck Driver,Truck Driver 107
L5777,1,4.5600550174241565,0.21714547702019793,1,Information Technology,IT Helpdesk,Nils Calixto
L5777,2,0.16987916161353062,0.0080894838863586,2,Engineering,Engineer,Lars Azada
L5777,3,0.06946003005116305,0.003307620478626812,3,Engineering,Engineer,Felix Balas
L5777,4,0.09542523778912933,0.004544058942339492,4,Executive,SVP/CFO,Ingrid Barranco
L5777,5,0.814310837780144,0.03877670656095924,5,Information Technology,IT Technician,Isak Baza
L5777,6,0.33085366377109543,0.015754936370052163,6,Information Technology,IT Group Manager,Linnea Bergen
L5777,7,0.02436426574357609,0.0011602031306464805,7,Engineering,Drill Technician,Elsa Orilla
L5777,8,4.403707153441711,0.20970034064008147,8,Information Technology,IT Technician,Lucas Alcazar
L5777,9,0.6909779688628026,0.0329037128029906,9,Engineering,Drill Technician,Gustav Cazar
L5777,10,0.46806573249987554,0.022288844404755977,10,Executive,SVP/CIO,Ada Campo-Corrente
L5777,11,0.4334393010974086,0.020639966718924218,11,Engineering,Hydraulic Technician,Axel Calzas
L5777,12,0.3604589134517871,0.017164710164370815,12,Security,Site Control,Hideki Cocinaro
L5777,13,0.007615966518311075,0.00036266507230052735,13,Security,Site Control,Inga Ferro
L5777,14,0.24083314081533982,0.011468244800730467,14,Engineering,Engineering Group Manager,Lidelse Dedos
L5777,15,0.14651940045165762,0.006977114307221792,15,Security,Site Control,Loreto Bodrogi
L5777,17,0.17996072025271745,0.00856955810727226,17,Information Technology,IT Technician,Sven Flecha
L5777,18,0.07999122043106152,0.003809105734812453,18,Engineering,Geologist,Birgitta Frente
L5777,19,0.2268886803507415,0.010804222873844834,19,Engineering,Hydraulic Technician,Vira Frente
L5777,20,0.016444340262631314,0.0007830638220300626,20,Security,Building Control,Stenig Fusil
L5777,21,0.15722466600145063,0.007486888857211935,21,Security,Perimeter Control,Hennie Osvaldo
L5777,22,0.38861598969400857,0.01850552331876231,22,Security,Badging Office,Adra Nubarron
L5777,23,0.49461811617204393,0.02355324362724019,23,Security,Badging Office,Varja Lagos
L5777,24,0.21363214361127073,0.01017295921958432,24,Security,Perimeter Control,Minke Mies
L5777,25,0.1349892334231675,0.006428058734436547,25,Engineering,Geologist,Kanon Herrero
L5777,26,0.2858901947788342,0.013613818798992105,26,Engineering,Drill Site Manager,Marin Onda
L5777,27,0.09593065620499647,0.004568126485952213,27,Engineering,Drill Technician,Kare Orilla
L5777,28,4.0784098539009594,0.19420999304290282,28,Engineering,Drill Technician,Isande Borrasca
L5777,29,0.25041255592818257,0.01192440742515155,29,Facilities,Facilities Group Manager,Bertrand Ovan
L5777,30,0.4182752766712585,0.019917870317678978,30,Security,Security Group Manager,Felix Resumir
L5777,31,0.006064855546573892,0.00028880264507494724,31,Executive,President/CEO,Sten Sanjorge Jr.
L5777,32,0.6283740852283279,0.029922575487063237,32,Executive,SVP/COO,Orhan Strum
L5777,33,0.14907330794677826,0.007098728949846584,33,Engineering,Drill Technician,Brand Tempestad
L5777,34,0.21901878900057953,0.010429466142884739,34,Security,Perimeter Control,Edvard Vann
L5777,35,0.10597859407446268,0.005046599717831556,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L5777,101,0.044063538973032876,0.0020982637606206133,101,Truck Driver,Truck Driver,Truck Driver 101
L5777,105,0.01017739023523184,0.00048463763024913527,105,Truck Driver,Truck Driver,Truck Driver 105
L5924,6,0.13913328956007878,0.06956664478003939,6,Information Technology,IT Group Manager,Linnea Bergen
L5924,25,0.08791858174655286,0.04395929087327643,25,Engineering,Geologist,Kanon Herrero
L5924,29,0.16572554169402495,0.08286277084701248,29,Facilities,Facilities Group Manager,Bertrand Ovan
L5924,101,0.4949242871120025,0.24746214355600124,101,Truck Driver,Truck Driver,Truck Driver 101
L5924,107,1.112298299887341,0.5561491499436705,107,Truck Driver,Truck Driver,Truck Driver 107
L5947,1,0.1439403912482557,0.013085490113477786,1,Information Technology,IT Helpdesk,Nils Calixto
L5947,2,0.12333430600136173,0.011212209636487426,2,Engineering,Engineer,Lars Azada
L5947,3,0.13805129079578515,0.012550117345071374,3,Engineering,Engineer,Felix Balas
L5947,4,0.07527697062600489,0.006843360966000442,4,Executive,SVP/CFO,Ingrid Barranco
L5947,5,0.1991195860982298,0.018101780554384522,5,Information Technology,IT Technician,Isak Baza
L5947,6,0.17144585660280534,0.01558598696389139,6,Information Technology,IT Group Manager,Linnea Bergen
L5947,7,0.7135888644534838,0.06487171495031668,7,Engineering,Drill Technician,Elsa Orilla
L5947,8,0.0334086302227221,0.0030371482020656445,8,Information Technology,IT Technician,Lucas Alcazar
L5947,9,0.1174982978309503,0.010681663439177296,9,Engineering,Drill Technician,Gustav Cazar
L5947,10,0.24307036175075306,0.022097305613704817,10,Executive,SVP/CIO,Ada Campo-Corrente
L5947,11,0.14491844936587145,0.01317440448780649,11,Engineering,Hydraulic Technician,Axel Calzas
L5947,12,2.4278184451247373,0.22071076773861242,12,Security,Site Control,Hideki Cocinaro
L5947,13,0.3115489351359873,0.028322630466907927,13,Security,Site Control,Inga Ferro
L5947,14,0.036107446626446126,0.0032824951478587377,14,Engineering,Engineering Group Manager,Lidelse Dedos
L5947,15,0.31516127390177995,0.028651024900161803,15,Security,Site Control,Loreto Bodrogi
L5947,16,0.3772679622765479,0.03429708747968616,16,Security,Perimeter Control,Isia Vann
L5947,17,0.26189420623579934,0.023808564203254477,17,Information Technology,IT Technician,Sven Flecha
L5947,18,0.05416605457714857,0.004924186779740778,18,Engineering,Geologist,Birgitta Frente
L5947,19,0.16957362796612555,0.015415784360556862,19,Engineering,Hydraulic Technician,Vira Frente
L5947,20,0.10628925148432063,0.009662659225847326,20,Security,Building Control,Stenig Fusil
L5947,21,0.3420038594365785,0.031091259948779856,21,Security,Perimeter Control,Hennie Osvaldo
L5947,22,0.5359757786188207,0.04872507078352914,22,Security,Badging Office,Adra Nubarron
L5947,23,0.6635842217380044,0.060325838339818555,23,Security,Badging Office,Varja Lagos
L5947,24,0.35872741371587047,0.03261158306507912,24,Security,Perimeter Control,Minke Mies
L5947,25,0.20325123789261546,0.018477385262965034,25,Engineering,Geologist,Kanon Herrero
L5947,26,0.025799524920331357,0.002345411356393759,26,Engineering,Drill Site Manager,Marin Onda
L5947,27,0.02583647991906894,0.0023487709017335394,27,Engineering,Drill Technician,Kare Orilla
L5947,28,0.46181197353011727,0.0419829066845561,28,Engineering,Drill Technician,Isande Borrasca
L5947,29,0.09401875428178427,0.008547159480162204,29,Facilities,Facilities Group Manager,Bertrand Ovan
L5947,30,0.5636979699473949,0.051245269995217696,30,Security,Security Group Manager,Felix Resumir
L5947,31,0.2325828355541941,0.021143894141290365,31,Executive,President/CEO,Sten Sanjorge Jr.
L5947,32,0.12693790589041104,0.011539809626401,32,Executive,SVP/COO,Orhan Strum
L5947,33,0.5708753697658066,0.05189776088780058,33,Engineering,Drill Technician,Brand Tempestad
L5947,34,0.4741270950667285,0.043102463187884396,34,Security,Perimeter Control,Edvard Vann
L5947,35,0.09675580431368155,0.008795982210334684,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L5947,101,0.053250179899256414,0.0048409254453869455,101,Truck Driver,Truck Driver,Truck Driver 101
L5947,105,0.007283387184219717,0.0006621261076563377,105,Truck Driver,Truck Driver,Truck Driver 105
L6110,1,0.11909620665273025,0.004580623332797317,1,Information Technology,IT Helpdesk,Nils Calixto
L6110,2,0.07167380503782263,0.0027566848091470243,2,Engineering,Engineer,Lars Azada
L6110,3,0.09752165782359827,0.003750832993215318,3,Engineering,Engineer,Felix Balas
L6110,4,0.05507299520359466,0.0021181921232151795,4,Executive,SVP/CFO,Ingrid Barranco
L6110,5,0.27940284154194445,0.010746263136228633,5,Information Technology,IT Technician,Isak Baza
L6110,6,0.17663199005067853,0.006793538078872252,6,Information Technology,IT Group Manager,Linnea Bergen
L6110,7,0.26045992675148405,0.010017689490441694,7,Engineering,Drill Technician,Elsa Orilla
L6110,8,0.3233949342078445,0.01243826670030171,8,Information Technology,IT Technician,Lucas Alcazar
L6110,9,0.0795477061447377,0.0030595271594129887,9,Engineering,Drill Technician,Gustav Cazar
L6110,10,0.03402391747607275,0.0013086122106181828,10,Executive,SVP/CIO,Ada Campo-Corrente
L6110,11,0.14515813760696925,0.00558300529257574,11,Engineering,Hydraulic Technician,Axel Calzas
L6110,12,0.38348726639435465,0.014749510245936718,12,Security,Site Control,Hideki Cocinaro
L6110,13,1.9363619694700382,0.07447546036423223,13,Security,Site Control,Inga Ferro
L6110,14,0.33021962242202524,0.012700754708539432,14,Engineering,Engineering Group Manager,Lidelse Dedos
L6110,15,1.6188670162417729,0.06226411600929896,15,Security,Site Control,Loreto Bodrogi
L6110,16,1.4574844242062255,0.05605709323870098,16,Security,Perimeter Control,Isia Vann
L6110,17,0.5963628192499791,0.022937031509614583,17,Information Technology,IT Technician,Sven Flecha
L6110,18,0.2908401715839067,0.011186160445534872,18,Engineering,Geologist,Birgitta Frente
L6110,19,0.16269856327568719,0.006257637049064892,19,Engineering,Hydraulic Technician,Vira Frente
L6110,20,0.26229320095031167,0.010088200036550449,20,Security,Building Control,Stenig Fusil
L6110,21,1.1765860127425936,0.04525330818240744,21,Security,Perimeter Control,Hennie Osvaldo
L6110,22,4.139001817538997,0.15919237759765373,22,Security,Badging Office,Adra Nubarron
L6110,23,4.315362697415962,0.16597548836215237,23,Security,Badging Office,Varja Lagos
L6110,24,0.5283809806051255,0.020322345407889443,24,Security,Perimeter Control,Minke Mies
L6110,25,0.3547055642969133,0.013642521703727435,25,Engineering,Geologist,Kanon Herrero
L6110,26,0.26451159210331326,0.010173522773204356,26,Engineering,Drill Site Manager,Marin Onda
L6110,27,0.16898200929069168,0.006499308049641988,27,Engineering,Drill Technician,Kare Orilla
L6110,28,0.5809691704848575,0.022344968095571443,28,Engineering,Drill Technician,Isande Borrasca
L6110,29,0.260397196276567,0.010015276779867962,29,Facilities,Facilities Group Manager,Bertrand Ovan
L6110,30,4.13490079985139,0.15903464614813037,30,Security,Security Group Manager,Felix Resumir
L6110,31,0.016330655991786923,0.0006281021535302663,31,Executive,President/CEO,Sten Sanjorge Jr.
L6110,32,0.05113095938843344,0.0019665753610935937,32,Executive,SVP/COO,Orhan Strum
L6110,33,0.41773281620704183,0.016066646777193917,33,Engineering,Drill Technician,Brand Tempestad
L6110,34,0.5868633388392415,0.022571666878432366,34,Security,Perimeter Control,Edvard Vann
L6110,35,0.09033887017325824,0.0034745719297407016,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L6110,101,0.040065510555948834,0.0015409811752288014,101,Truck Driver,Truck Driver,Truck Driver 101
L6110,105,0.10543257623438361,0.004055099085937831,105,Truck Driver,Truck Driver,Truck Driver 105
L6110,106,0.01809587984777071,0.000695995378760412,106,Truck Driver,Truck Driver,Truck Driver 106
L6110,107,0.0696123798639464,0.0026773992255364,107,Truck Driver,Truck Driver,Truck Driver 107
L6119,1,3.129179029298146,0.1251671611719258,1,Information Technology,IT Helpdesk,Nils Calixto
L6119,2,0.029585654629991978,0.0011834261851996787,2,Engineering,Engineer,Lars Azada
L6119,3,0.027572262091494194,0.0011028904836597674,3,Engineering,Engineer,Felix Balas
L6119,4,0.04683319494144139,0.0018733277976576551,4,Executive,SVP/CFO,Ingrid Barranco
L6119,5,0.05134694791556972,0.002053877916622788,5,Information Technology,IT Technician,Isak Baza
L6119,6,0.336091583259342,0.013443663330373676,6,Information Technology,IT Group Manager,Linnea Bergen
L6119,7,0.05341376937494387,0.002136550774997754,7,Engineering,Drill Technician,Elsa Orilla
L6119,8,4.315593310000113,0.17262373240000448,8,Information Technology,IT Technician,Lucas Alcazar
L6119,9,0.1571965347423607,0.0062878613896944265,9,Engineering,Drill Technician,Gustav Cazar
L6119,11,0.034435492775138,0.0013774197110055196,11,Engineering,Hydraulic Technician,Axel Calzas
L6119,12,0.35888907064806574,0.014355562825922626,12,Security,Site Control,Hideki Cocinaro
L6119,13,0.7437949986236309,0.029751799944945225,13,Security,Site Control,Inga Ferro
L6119,14,0.27878261682858546,0.011151304673143415,14,Engineering,Engineering Group Manager,Lidelse Dedos
L6119,15,0.2722827746984288,0.01089131098793715,15,Security,Site Control,Loreto Bodrogi
L6119,16,0.24784504741722435,0.009913801896688971,16,Security,Perimeter Control,Isia Vann
L6119,17,0.5743369050441781,0.022973476201767117,17,Information Technology,IT Technician,Sven Flecha
L6119,18,0.32269976795067,0.012907990718026797,18,Engineering,Geologist,Birgitta Frente
L6119,19,0.029619266660324155,0.0011847706664129657,19,Engineering,Hydraulic Technician,Vira Frente
L6119,20,0.17052569208962337,0.006821027683584933,20,Security,Building Control,Stenig Fusil
L6119,21,0.41131855227330794,0.016452742090932313,21,Security,Perimeter Control,Hennie Osvaldo
L6119,22,3.3823430149817795,0.13529372059927114,22,Security,Badging Office,Adra Nubarron
L6119,23,3.73658388251659,0.14946335530066357,23,Security,Badging Office,Varja Lagos
L6119,24,0.526292427161588,0.021051697086463515,24,Security,Perimeter Control,Minke Mies
L6119,25,0.13658637779615912,0.005463455111846364,25,Engineering,Geologist,Kanon Herrero
L6119,26,0.2051808603800787,0.008207234415203147,26,Engineering,Drill Site Manager,Marin Onda
L6119,27,0.473652083902567,0.018946083356102674,27,Engineering,Drill Technician,Kare Orilla
L6119,28,0.4706899484097738,0.018827597936390945,28,Engineering,Drill Technician,Isande Borrasca
L6119,29,0.20342576939965054,0.00813703077598602,29,Facilities,Facilities Group Manager,Bertrand Ovan
L6119,30,3.3298405366446175,0.13319362146578467,30,Security,Security Group Manager,Felix Resumir
L6119,31,0.024223032040651973,0.0009689212816260787,31,Executive,President/CEO,Sten Sanjorge Jr.
L6119,32,0.05383857813564509,0.002153543125425803,32,Executive,SVP/COO,Orhan Strum
L6119,33,0.5666194042416501,0.022664776169665998,33,Engineering,Drill Technician,Brand Tempestad
L6119,34,0.162896399890679,0.006515855995627158,34,Security,Perimeter Control,Edvard Vann
L6119,35,0.0389683580471061,0.0015587343218842434,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L6119,105,0.09751685518888388,0.0039006742075553542,105,Truck Driver,Truck Driver,Truck Driver 105
L6267,1,5.244629937453128,0.11919613494211653,1,Information Technology,IT Helpdesk,Nils Calixto
L6267,2,0.32537035702997325,0.0073947808415903,2,Engineering,Engineer,Lars Azada
L6267,3,0.052200478366973016,0.0011863745083402957,3,Engineering,Engineer,Felix Balas
L6267,4,0.08071253546847315,0.0018343758061016623,4,Executive,SVP/CFO,Ingrid Barranco
L6267,5,5.988789529077253,0.13610885293357392,5,Information Technology,IT Technician,Isak Baza
L6267,6,0.32229144271238586,0.007324805516190586,6,Information Technology,IT Group Manager,Linnea Bergen
L6267,7,0.26202665005478337,0.005955151137608712,7,Engineering,Drill Technician,Elsa Orilla
L6267,8,4.918265215861227,0.11177875490593694,8,Information Technology,IT Technician,Lucas Alcazar
L6267,9,0.42319727916037675,0.009618119980917652,9,Engineering,Drill Technician,Gustav Cazar
L6267,10,0.2875059098174529,0.0065342252231239285,10,Executive,SVP/CIO,Ada Campo-Corrente
L6267,11,0.16026468968793622,0.003642379311089459,11,Engineering,Hydraulic Technician,Axel Calzas
L6267,12,0.3737111812096902,0.008493435936583867,12,Security,Site Control,Hideki Cocinaro
L6267,13,0.7755030864970813,0.017625070147660935,13,Security,Site Control,Inga Ferro
L6267,14,0.46926210776910693,0.010665047903843337,14,Engineering,Engineering Group Manager,Lidelse Dedos
L6267,15,0.6997408651591991,0.015903201480890885,15,Security,Site Control,Loreto Bodrogi
L6267,16,0.5361964993533186,0.012186284076211784,16,Security,Perimeter Control,Isia Vann
L6267,17,0.6776526869580584,0.01540119743086496,17,Information Technology,IT Technician,Sven Flecha
L6267,18,0.8378810206758162,0.01904275046990491,18,Engineering,Geologist,Birgitta Frente
L6267,19,0.37721146414567014,0.008572987821492501,19,Engineering,Hydraulic Technician,Vira Frente
L6267,20,0.15750167878295335,0.0035795836087034846,20,Security,Building Control,Stenig Fusil
L6267,21,0.6766036235368,0.015377355080381816,21,Security,Perimeter Control,Hennie Osvaldo
L6267,22,3.0913475786614812,0.07025789951503365,22,Security,Badging Office,Adra Nubarron
L6267,23,2.972043164948029,0.06754643556700064,23,Security,Badging Office,Varja Lagos
L6267,24,0.4459474146922925,0.010135168515733919,24,Security,Perimeter Control,Minke Mies
L6267,25,0.4782216325999743,0.010868673468181232,25,Engineering,Geologist,Kanon Herrero
L6267,26,0.6086055041351656,0.013831943275799214,26,Engineering,Drill Site Manager,Marin Onda
L6267,27,0.2329141286503133,0.005293502923870756,27,Engineering,Drill Technician,Kare Orilla
L6267,28,3.3408646755780573,0.07592874262677402,28,Engineering,Drill Technician,Isande Borrasca
L6267,29,0.6754459874498109,0.015351045169313881,29,Facilities,Facilities Group Manager,Bertrand Ovan
L6267,30,2.615074465132352,0.05943351057118981,30,Security,Security Group Manager,Felix Resumir
L6267,31,0.014230183542467353,0.0003234132623288034,31,Executive,President/CEO,Sten Sanjorge Jr.
L6267,32,4.727938770998767,0.1074531538863356,32,Executive,SVP/COO,Orhan Strum
